,file_name,word,count,Found Lexico,Found OPLexico,Found senti_lex,Found Vader,Found Text
40,TAESA_Release de Resultados 1T19.pdf,práticas,4,1,1,1,0,0
41,TAESA_Release de Resultados 1T19.pdf,contábeis,6,1,1,1,0,0
42,TAESA_Release de Resultados 1T19.pdf,manual,2,1,1,1,0,0
43,TAESA_Release de Resultados 1T19.pdf,contabilidade,3,1,1,1,0,0
44,TAESA_Release de Resultados 1T19.pdf,setor,4,1,1,1,0,0
45,TAESA_Release de Resultados 1T19.pdf,elétrico,2,1,1,1,0,0
46,TAESA_Release de Resultados 1T19.pdf,agência,1,1,1,1,0,0
47,TAESA_Release de Resultados 1T19.pdf,nacional,3,1,1,1,0,0
48,TAESA_Release de Resultados 1T19.pdf,aneel,17,1,1,1,0,0
49,TAESA_Release de Resultados 1T19.pdf,normas,5,1,1,1,0,0
50,TAESA_Release de Resultados 1T19.pdf,internacionais,2,1,1,1,0,0
51,TAESA_Release de Resultados 1T19.pdf,relatório,2,1,1,1,0,0
52,TAESA_Release de Resultados 1T19.pdf,financeiro,31,1,1,1,0,0
53,TAESA_Release de Resultados 1T19.pdf,ifrs,71,1,1,1,0,0
54,TAESA_Release de Resultados 1T19.pdf,emitidas,5,1,1,1,0,0
55,TAESA_Release de Resultados 1T19.pdf,international,1,1,1,1,0,0
56,TAESA_Release de Resultados 1T19.pdf,accounting,1,1,1,1,0,0
57,TAESA_Release de Resultados 1T19.pdf,standards,1,1,1,1,0,0
58,TAESA_Release de Resultados 1T19.pdf,board,1,1,1,1,0,0
59,TAESA_Release de Resultados 1T19.pdf,iasb,1,1,1,1,0,0
60,TAESA_Release de Resultados 1T19.pdf,definidas,1,1,1,1,0,0
61,TAESA_Release de Resultados 1T19.pdf,neste,5,1,1,1,0,0
62,TAESA_Release de Resultados 1T19.pdf,documento,4,1,1,1,0,0
63,TAESA_Release de Resultados 1T19.pdf,regulatório,25,1,1,1,0,0
64,TAESA_Release de Resultados 1T19.pdf,respectivamente,4,1,1,1,0,0
65,TAESA_Release de Resultados 1T19.pdf,apresentação,1,1,1,1,0,0
66,TAESA_Release de Resultados 1T19.pdf,dessas,2,1,1,1,0,0
67,TAESA_Release de Resultados 1T19.pdf,informações,12,1,1,1,0,0
68,TAESA_Release de Resultados 1T19.pdf,condizente,1,1,1,1,0,0
69,TAESA_Release de Resultados 1T19.pdf,expedidas,1,1,1,1,0,0
70,TAESA_Release de Resultados 1T19.pdf,comissão,2,1,1,1,0,0
71,TAESA_Release de Resultados 1T19.pdf,valores,20,1,1,1,0,0
72,TAESA_Release de Resultados 1T19.pdf,mobiliários,5,1,1,1,0,0
73,TAESA_Release de Resultados 1T19.pdf,aplicáveis,1,1,1,1,0,0
74,TAESA_Release de Resultados 1T19.pdf,elaboração,1,1,1,1,0,0
75,TAESA_Release de Resultados 1T19.pdf,trimestrais,1,1,1,1,0,0
76,TAESA_Release de Resultados 1T19.pdf,itr,1,1,1,1,0,0
77,TAESA_Release de Resultados 1T19.pdf,findas,1,1,1,1,0,0
78,TAESA_Release de Resultados 1T19.pdf,31,29,1,1,1,0,0
79,TAESA_Release de Resultados 1T19.pdf,dezembro,10,1,1,1,0,0
80,TAESA_Release de Resultados 1T19.pdf,8,19,1,1,1,0,0
81,TAESA_Release de Resultados 1T19.pdf,passou,8,1,1,1,0,0
82,TAESA_Release de Resultados 1T19.pdf,adotar,4,1,1,1,0,0
83,TAESA_Release de Resultados 1T19.pdf,partir,24,1,1,1,0,0
84,TAESA_Release de Resultados 1T19.pdf,cpc,20,1,1,1,0,0
85,TAESA_Release de Resultados 1T19.pdf,47,16,1,1,1,0,0
86,TAESA_Release de Resultados 1T19.pdf,15,16,1,1,1,0,0
87,TAESA_Release de Resultados 1T19.pdf,receita,60,1,1,1,0,0
88,TAESA_Release de Resultados 1T19.pdf,contratos,4,1,1,1,0,0
89,TAESA_Release de Resultados 1T19.pdf,clientes,2,1,1,1,0,0
90,TAESA_Release de Resultados 1T19.pdf,base,16,1,1,1,0,1
91,TAESA_Release de Resultados 1T19.pdf,método,6,1,1,1,0,1
92,TAESA_Release de Resultados 1T19.pdf,retrospectivo,1,1,1,1,0,1
93,TAESA_Release de Resultados 1T19.pdf,modificado,1,1,1,1,0,1
94,TAESA_Release de Resultados 1T19.pdf,explicado,9,1,1,1,0,1
95,TAESA_Release de Resultados 1T19.pdf,seção,6,1,1,1,0,1
96,TAESA_Release de Resultados 1T19.pdf,34,15,1,1,1,0,1
97,TAESA_Release de Resultados 1T19.pdf,deste,3,1,1,1,0,1
98,TAESA_Release de Resultados 1T19.pdf,dessa,5,1,1,1,0,1
99,TAESA_Release de Resultados 1T19.pdf,forma,5,1,1,1,0,1
100,TAESA_Release de Resultados 1T19.pdf,procedeu,9,1,1,1,0,1
101,TAESA_Release de Resultados 1T19.pdf,ajustes,12,1,1,1,0,1
102,TAESA_Release de Resultados 1T19.pdf,reclassificações,10,1,1,1,0,1
103,TAESA_Release de Resultados 1T19.pdf,saldos,10,1,1,1,0,1
104,TAESA_Release de Resultados 1T19.pdf,março,22,1,1,1,0,1
105,TAESA_Release de Resultados 1T19.pdf,objetivo,10,1,1,1,0,1
106,TAESA_Release de Resultados 1T19.pdf,apresentar,9,1,1,1,0,1
